datetime,Open,signal
2022-11-23 14:20:18,64.66,1.0
2022-11-23 14:20:21,64.66,1.0
2022-11-23 14:20:24,64.66,1.0
2022-11-23 14:20:27,64.65,1.0
2022-11-23 14:20:30,64.66,1.0
2022-11-23 14:20:33,64.75,1.0
2022-11-23 14:20:36,64.75,1.0
2022-11-23 14:20:39,64.66,1.0
2022-11-23 14:20:42,64.67,1.0
2022-11-23 14:20:45,64.68,1.0
2022-11-23 14:20:48,64.68,1.0
2022-11-23 14:20:51,64.68,1.0
2022-11-23 14:20:54,64.68,1.0
2022-11-23 14:20:57,64.68,1.0
2022-11-23 14:21:00,64.68,1.0
2022-11-23 14:21:03,64.68,1.0
2022-11-23 14:21:06,64.7,1.0
2022-11-23 14:21:09,64.74,1.0
2022-11-23 14:21:12,64.76,1.0
2022-11-23 14:21:15,64.76,1.0
2022-11-23 14:21:18,64.78,1.0
2022-11-23 14:21:21,64.75,1.0
2022-11-23 14:21:24,64.75,1.0
2022-11-23 14:21:27,64.75,1.0
2022-11-23 14:21:30,64.75,1.0
2022-11-23 14:21:33,64.75,1.0
2022-11-23 14:21:36,64.75,1.0
2022-11-23 14:21:39,64.75,1.0
2022-11-23 14:21:42,64.78,1.0
2022-11-23 14:21:45,64.78,1.0
2022-11-23 14:21:48,64.78,1.0
2022-11-23 14:21:51,64.78,1.0
2022-11-23 14:21:54,64.78,1.0
2022-11-23 14:21:57,64.78,1.0
2022-11-23 14:22:00,64.78,1.0
2022-11-23 14:22:03,64.78,1.0
2022-11-23 14:22:06,64.78,1.0
2022-11-23 14:22:09,64.76,1.0
2022-11-23 14:22:12,64.76,1.0
2022-11-23 14:22:15,64.76,1.0
2022-11-23 14:22:18,64.76,1.0
2022-11-23 14:22:21,64.75,1.0
2022-11-23 14:22:24,64.75,1.0
2022-11-23 14:22:27,64.75,1.0
2022-11-23 14:22:30,64.74,1.0
2022-11-23 14:22:33,64.74,1.0
2022-11-23 14:22:36,64.71,1.0
2022-11-23 14:22:39,64.71,1.0
2022-11-23 14:22:42,64.7,1.0
2022-11-23 14:22:45,64.7,1.0
2022-11-23 14:22:48,64.7,1.0
2022-11-23 14:22:51,64.7,1.0
2022-11-23 14:22:54,64.7,1.0
2022-11-23 14:22:57,64.7,1.0
2022-11-23 14:23:00,64.7,1.0
2022-11-23 14:23:03,64.7,1.0
2022-11-23 14:23:06,64.7,1.0
2022-11-23 14:23:09,64.7,1.0
2022-11-23 14:23:12,64.7,1.0
2022-11-23 14:23:15,64.7,1.0
2022-11-23 14:23:18,64.7,1.0
2022-11-23 14:23:21,64.69,1.0
2022-11-23 14:23:24,64.69,1.0
2022-11-23 14:23:27,64.68,1.0
2022-11-23 14:23:30,64.68,1.0
2022-11-23 14:23:33,64.68,1.0
2022-11-23 14:23:36,64.67,1.0
2022-11-23 14:23:39,64.67,1.0
2022-11-23 14:23:42,64.67,1.0
2022-11-23 14:23:45,64.67,1.0
2022-11-23 14:23:48,64.67,1.0
2022-11-23 14:23:51,64.67,1.0
2022-11-23 14:23:54,64.67,1.0
2022-11-23 14:23:57,64.67,1.0
2022-11-23 14:24:00,64.67,1.0
2022-11-23 14:24:03,64.66,1.0
2022-11-23 14:24:06,64.67,1.0
2022-11-23 14:24:09,64.67,1.0
2022-11-23 14:24:12,64.67,1.0
2022-11-23 14:24:15,64.7,1.0
2022-11-23 14:24:18,64.71,1.0
2022-11-23 14:24:21,64.71,1.0
2022-11-23 14:24:24,64.71,1.0
2022-11-23 14:24:27,64.71,1.0
2022-11-23 14:24:30,64.69,1.0
2022-11-23 14:24:33,64.69,1.0
2022-11-23 14:24:36,64.71,1.0
2022-11-23 14:24:39,64.71,1.0
2022-11-23 14:24:42,64.71,1.0
2022-11-23 14:24:45,64.69,1.0
2022-11-23 14:24:48,64.69,1.0
2022-11-23 14:24:51,64.69,1.0
2022-11-23 14:24:54,64.69,1.0
2022-11-23 14:24:57,64.69,1.0
2022-11-23 14:25:00,64.71,1.0
2022-11-23 14:25:03,64.71,1.0
2022-11-23 14:25:06,64.71,1.0
2022-11-23 14:25:09,64.71,1.0
2022-11-23 14:25:12,64.69,1.0
2022-11-23 14:25:15,64.69,1.0
2022-11-23 14:25:18,64.69,1.0
2022-11-23 14:25:21,64.69,1.0
2022-11-23 14:25:24,64.69,1.0
2022-11-23 14:25:27,64.71,1.0
2022-11-23 14:25:30,64.69,1.0
2022-11-23 14:25:33,64.69,1.0
2022-11-23 14:25:36,64.71,1.0
2022-11-23 14:25:39,64.71,1.0
2022-11-23 14:25:42,64.69,1.0
2022-11-23 14:25:45,64.68,1.0
2022-11-23 14:25:48,64.69,1.0
2022-11-23 14:25:51,64.68,1.0
2022-11-23 14:25:54,64.68,1.0
2022-11-23 14:25:57,64.68,1.0
2022-11-23 14:26:00,64.68,1.0
2022-11-23 14:26:03,64.67,1.0
2022-11-23 14:26:06,64.67,1.0
2022-11-23 14:26:09,64.67,1.0
2022-11-23 14:26:12,64.67,1.0
2022-11-23 14:26:15,64.67,1.0
2022-11-23 14:26:18,64.67,1.0
2022-11-23 14:26:21,64.67,1.0
2022-11-23 14:26:24,64.67,1.0
2022-11-23 14:26:27,64.67,1.0
2022-11-23 14:26:30,64.66,1.0
2022-11-23 14:26:33,64.66,1.0
2022-11-23 14:26:36,64.67,1.0
2022-11-23 14:26:39,64.66,1.0
2022-11-23 14:26:42,64.65,1.0
2022-11-23 14:26:45,64.66,1.0
2022-11-23 14:26:48,64.66,1.0
2022-11-23 14:26:51,64.66,1.0
2022-11-23 14:26:54,64.66,1.0
2022-11-23 14:26:57,64.66,1.0
2022-11-23 14:27:00,64.65,1.0
2022-11-23 14:27:03,64.65,1.0
2022-11-23 14:27:06,64.65,1.0
2022-11-23 14:27:09,64.65,1.0
2022-11-23 14:27:12,64.65,1.0
2022-11-23 14:27:15,64.65,1.0
2022-11-23 14:27:18,64.65,1.0
2022-11-23 14:27:21,64.65,1.0
2022-11-23 14:27:24,64.65,1.0
2022-11-23 14:27:27,64.65,1.0
2022-11-23 14:27:30,64.65,1.0
2022-11-23 14:27:33,64.64,1.0
2022-11-23 14:27:36,64.64,1.0
2022-11-23 14:27:39,64.64,1.0
2022-11-23 14:27:42,64.64,1.0
2022-11-23 14:27:45,64.64,1.0
2022-11-23 14:27:48,64.64,1.0
2022-11-23 14:27:51,64.64,1.0
2022-11-23 14:27:54,64.65,1.0
2022-11-23 14:27:57,64.67,1.0
2022-11-23 14:28:00,64.65,1.0
2022-11-23 14:28:03,64.65,1.0
2022-11-23 14:28:06,64.65,1.0
2022-11-23 14:28:09,64.67,1.0
2022-11-23 14:28:12,64.65,1.0
2022-11-23 14:28:15,64.65,1.0
2022-11-23 14:28:18,64.65,1.0
2022-11-23 14:28:21,64.65,1.0
2022-11-23 14:28:24,64.65,1.0
2022-11-23 14:28:27,64.65,1.0
2022-11-23 14:28:30,64.65,1.0
2022-11-23 14:28:33,64.64,1.0
2022-11-23 14:28:36,64.64,1.0
2022-11-23 14:28:39,64.64,1.0
2022-11-23 14:28:42,64.64,1.0
2022-11-23 14:28:45,64.64,1.0
2022-11-23 14:28:48,64.64,1.0
2022-11-23 14:28:51,64.64,1.0
2022-11-23 14:28:54,64.64,1.0
2022-11-23 14:28:57,64.64,1.0
2022-11-23 14:29:00,64.63,1.0
2022-11-23 14:29:03,64.63,1.0
2022-11-23 14:29:06,64.63,1.0
2022-11-23 14:29:09,64.63,1.0
2022-11-23 14:29:12,64.63,1.0
2022-11-23 14:29:15,64.63,1.0
2022-11-23 14:29:18,64.63,1.0
2022-11-23 14:29:21,64.62,1.0
2022-11-23 14:29:24,64.63,1.0
2022-11-23 14:29:27,64.64,1.0
2022-11-23 14:29:30,64.64,1.0
2022-11-23 14:29:33,64.64,1.0
2022-11-23 14:29:36,64.64,1.0
2022-11-23 14:29:39,64.64,1.0
2022-11-24 10:01:03,63.6,1.0
2022-11-24 10:01:06,63.51,1.0
2022-11-24 10:01:09,63.51,1.0
2022-11-24 10:01:12,63.47,1.0
2022-11-24 10:01:15,63.47,1.0
2022-11-24 10:01:18,63.6,1.0
2022-11-24 10:01:21,63.61,1.0
2022-11-24 10:01:24,63.61,1.0
2022-11-24 10:01:27,63.61,1.0
2022-11-24 10:01:30,63.61,1.0
2022-11-24 10:01:33,63.56,1.0
2022-11-24 10:01:36,63.6,1.0
2022-11-24 10:01:39,63.47,1.0
2022-11-24 10:01:42,63.61,1.0
2022-11-24 10:01:45,63.75,-1.0
2022-11-24 10:01:48,63.72,-1.0
2022-11-24 10:01:51,63.72,-1.0
2022-11-24 10:01:54,63.72,-1.0
2022-11-24 10:01:57,63.47,1.0
2022-11-24 10:02:00,63.47,1.0
2022-11-24 10:02:03,63.47,1.0
2022-11-24 10:02:06,63.47,1.0
2022-11-24 10:02:09,63.66,1.0
2022-11-24 10:02:12,63.66,1.0
2022-11-24 10:02:15,63.66,1.0
2022-11-24 10:02:18,63.66,1.0
2022-11-24 10:02:21,63.66,1.0
2022-11-24 10:02:24,63.66,1.0
2022-11-24 10:02:27,63.62,1.0
2022-11-24 10:02:30,63.63,1.0
2022-11-24 10:02:33,63.65,1.0
2022-11-24 10:02:36,63.65,1.0
2022-11-24 10:02:39,63.65,1.0
2022-11-24 10:02:42,63.62,1.0
2022-11-24 10:02:45,63.66,1.0
2022-11-24 10:02:48,63.66,1.0
2022-11-24 10:02:51,63.66,1.0
2022-11-24 10:02:54,63.72,1.0
2022-11-24 10:02:57,63.66,1.0
2022-11-24 10:03:00,63.66,1.0
2022-11-24 10:03:03,63.66,1.0
2022-11-24 10:03:06,63.66,1.0
2022-11-24 10:03:09,63.66,1.0
2022-11-24 10:03:12,63.66,1.0
2022-11-24 10:03:15,63.66,1.0
2022-11-24 10:03:18,63.71,1.0
2022-11-24 10:03:21,63.72,1.0
2022-11-24 10:03:24,63.71,1.0
2022-11-24 10:03:27,63.71,1.0
2022-11-24 10:03:30,63.72,1.0
2022-11-24 10:03:33,63.71,1.0
2022-11-24 10:03:36,63.63,1.0
2022-11-24 10:03:39,63.62,1.0
2022-11-24 10:03:42,63.62,1.0
2022-11-24 10:03:45,63.62,1.0
2022-11-24 10:03:48,63.52,1.0
2022-11-24 10:03:51,63.52,1.0
2022-11-24 10:03:54,63.52,1.0
2022-11-24 10:03:57,63.51,1.0
2022-11-24 10:04:00,63.51,1.0
2022-11-24 10:04:03,63.49,1.0
2022-11-24 10:04:06,63.52,1.0
2022-11-24 10:04:09,63.52,1.0
2022-11-24 10:04:12,63.52,1.0
2022-11-24 10:04:15,63.52,1.0
2022-11-24 10:04:18,63.52,1.0
2022-11-24 10:04:21,63.49,1.0
2022-11-24 10:04:24,63.49,1.0
2022-11-24 10:04:27,63.49,1.0
2022-11-24 10:04:30,63.49,1.0
2022-11-24 10:04:33,63.48,1.0
2022-11-24 10:04:36,63.48,1.0
2022-11-24 10:04:39,63.45,1.0
2022-11-24 10:04:42,63.45,1.0
2022-11-24 10:04:45,63.46,1.0
2022-11-24 10:04:48,63.46,1.0
2022-11-24 10:04:51,63.46,1.0
2022-11-24 10:04:54,63.47,1.0
2022-11-24 10:04:57,63.46,1.0
2022-11-24 10:05:00,63.46,1.0
2022-11-24 10:05:03,63.47,1.0
2022-11-24 10:05:06,63.46,1.0
2022-11-24 10:05:09,63.46,1.0
2022-11-24 10:05:12,63.46,1.0
2022-11-24 10:05:15,63.46,1.0
2022-11-24 10:05:18,63.48,1.0
2022-11-24 10:05:21,63.59,1.0
2022-11-24 10:05:24,63.59,1.0
2022-11-24 10:05:27,63.59,1.0
2022-11-24 10:05:30,63.59,1.0
2022-11-24 10:05:33,63.59,1.0
2022-11-24 10:05:36,63.63,1.0
2022-11-24 10:05:39,63.63,1.0
2022-11-24 10:05:42,63.63,1.0
2022-11-24 10:05:45,63.63,1.0
2022-11-24 10:05:48,63.63,1.0
2022-11-24 10:05:51,63.7,1.0
2022-11-24 10:05:54,63.7,1.0
2022-11-24 10:05:57,63.7,1.0
2022-11-24 10:06:00,63.7,1.0
2022-11-24 10:06:03,63.69,1.0
2022-11-24 10:06:06,63.69,1.0
2022-11-24 10:06:09,63.69,1.0
2022-11-24 10:06:12,63.69,1.0
2022-11-24 10:06:15,63.69,1.0
2022-11-24 10:06:18,63.69,1.0
2022-11-24 10:06:21,63.7,1.0
2022-11-24 10:06:24,63.8,1.0
2022-11-24 10:06:27,63.8,1.0
2022-11-24 10:06:30,63.8,1.0
2022-11-24 10:06:33,63.8,1.0
2022-11-24 10:06:36,63.8,1.0
2022-11-24 10:06:39,63.8,1.0
2022-11-24 10:06:42,63.8,1.0
2022-11-24 10:06:45,63.8,1.0
2022-11-24 10:06:48,63.81,1.0
2022-11-24 10:06:51,63.83,1.0
2022-11-24 10:06:54,63.8,1.0
2022-11-24 10:06:57,63.8,1.0
2022-11-24 10:07:00,63.8,1.0
2022-11-24 10:07:03,63.82,1.0
2022-11-24 10:07:06,63.82,1.0
2022-11-24 10:07:09,63.73,-1.0
2022-11-24 10:07:12,63.73,-1.0
2022-11-24 10:07:15,63.73,-1.0
2022-11-24 10:07:18,63.73,-1.0
2022-11-24 10:07:21,63.73,-1.0
2022-11-24 10:07:24,63.73,-1.0
2022-11-24 10:07:27,63.73,-1.0
2022-11-24 10:07:30,63.73,-1.0
2022-11-24 10:07:33,63.55,1.0
2022-11-24 10:07:36,63.55,1.0
2022-11-24 10:07:39,63.55,1.0
2022-11-24 10:07:42,63.55,1.0
2022-11-24 10:07:45,63.71,-1.0
2022-11-24 10:07:48,63.69,-1.0
2022-11-24 10:07:51,63.69,-1.0
2022-11-24 10:07:54,63.69,-1.0
2022-11-24 10:07:57,63.58,-1.0
2022-11-24 10:08:00,63.58,-1.0
2022-11-24 10:08:03,63.58,-1.0
2022-11-24 10:08:06,63.58,-1.0
2022-11-24 10:08:09,63.58,-1.0
2022-11-24 10:08:12,63.58,-1.0
2022-11-24 10:08:15,63.58,-1.0
2022-11-24 10:08:18,63.58,-1.0
2022-11-24 10:08:21,63.58,-1.0
2022-11-24 10:08:24,63.58,-1.0
2022-11-24 10:08:27,63.69,-1.0
2022-11-24 10:08:30,63.69,-1.0
2022-11-24 10:08:33,63.7,-1.0
2022-11-24 10:08:36,63.71,-1.0
2022-11-24 10:08:39,63.71,-1.0
2022-11-24 10:08:42,63.71,-1.0
2022-11-24 10:08:45,63.71,-1.0
2022-11-24 10:08:48,63.71,-1.0
2022-11-24 10:08:51,63.64,-1.0
2022-11-24 10:08:54,63.64,-1.0
2022-11-24 10:08:57,63.65,-1.0
2022-11-24 10:09:00,63.65,-1.0
2022-11-24 10:09:03,63.65,-1.0
2022-11-24 10:09:06,63.65,-1.0
2022-11-24 10:09:09,63.65,-1.0
2022-11-24 10:09:12,63.65,-1.0
2022-11-24 10:09:15,63.65,-1.0
2022-11-24 10:09:18,63.65,-1.0
2022-11-24 10:09:21,63.65,-1.0
2022-11-24 10:09:24,63.65,-1.0
2022-11-24 10:09:27,63.65,-1.0
2022-11-24 10:09:30,63.65,-1.0
2022-11-24 10:09:33,63.65,-1.0
2022-11-24 10:09:36,63.65,-1.0
2022-11-24 10:09:39,63.71,-1.0
2022-11-24 10:09:42,63.71,-1.0
2022-11-24 10:09:45,63.71,-1.0
2022-11-24 10:09:48,63.71,-1.0
2022-11-24 10:09:51,63.71,-1.0
2022-11-24 10:09:54,63.71,-1.0
2022-11-24 10:09:57,63.71,-1.0
2022-11-24 10:10:00,63.71,-1.0
2022-11-24 10:10:03,63.71,-1.0
2022-11-24 10:10:06,63.72,-1.0
2022-11-24 10:10:09,63.73,-1.0
2022-11-24 10:10:12,63.74,-1.0
2022-11-24 10:10:15,63.73,-1.0
2022-11-24 10:10:18,63.73,-1.0
2022-11-24 10:10:21,63.73,-1.0
2022-11-24 10:10:24,63.73,-1.0
2022-11-24 10:10:27,63.73,-1.0
2022-11-24 10:10:30,63.73,-1.0
2022-11-24 10:10:33,63.74,-1.0
2022-11-24 10:10:36,63.76,-1.0
2022-11-24 10:10:39,63.72,-1.0
2022-11-24 10:10:42,63.8,-1.0
2022-11-24 10:10:45,63.8,-1.0
2022-11-24 10:10:48,63.8,-1.0
2022-11-24 10:10:51,63.8,-1.0
2022-11-24 10:10:54,63.8,-1.0
2022-11-24 10:10:57,63.8,-1.0
2022-11-24 10:11:00,63.8,-1.0
2022-11-24 10:11:03,63.8,-1.0
2022-11-24 10:11:06,63.8,-1.0
2022-11-24 10:11:09,63.8,-1.0
2022-11-24 10:11:12,63.8,-1.0
2022-11-24 10:11:15,63.8,-1.0
2022-11-24 10:11:18,63.8,-1.0
2022-11-24 10:11:21,63.8,-1.0
2022-11-24 10:11:24,63.76,-1.0
2022-11-24 10:11:27,63.76,-1.0
2022-11-24 10:11:30,63.76,-1.0
2022-11-24 10:11:33,63.76,-1.0
2022-11-24 10:11:36,63.76,-1.0
2022-11-24 10:11:39,63.76,-1.0
2022-11-24 10:11:42,63.72,-1.0
2022-11-24 10:11:45,63.71,-1.0
2022-11-24 10:11:48,63.69,-1.0
2022-11-24 10:11:51,63.71,-1.0
2022-11-24 10:11:54,63.71,-1.0
2022-11-24 10:11:57,63.71,-1.0
2022-11-24 10:12:00,63.71,-1.0
2022-11-24 10:12:03,63.76,-1.0
2022-11-24 10:12:06,63.76,-1.0
2022-11-24 10:12:09,63.76,-1.0
2022-11-24 10:12:12,63.76,-1.0
2022-11-24 10:12:15,63.76,-1.0
2022-11-24 10:12:18,63.76,-1.0
2022-11-24 10:12:21,63.76,-1.0
2022-11-24 10:12:24,63.76,-1.0
2022-11-24 10:12:27,63.76,-1.0
2022-11-24 10:12:30,63.76,-1.0
2022-11-24 10:12:33,63.76,-1.0
2022-11-24 10:12:36,63.64,-1.0
2022-11-24 10:12:39,63.75,-1.0
2022-11-24 10:12:42,63.75,-1.0
2022-11-24 10:12:45,63.75,-1.0
2022-11-24 10:12:48,63.75,-1.0
2022-11-24 10:12:51,63.75,-1.0
2022-11-24 10:12:54,63.75,-1.0
2022-11-24 10:12:57,63.75,-1.0
2022-11-24 10:13:00,63.75,-1.0
2022-11-24 10:13:03,63.76,-1.0
2022-11-24 10:13:06,63.76,-1.0
2022-11-24 10:13:09,63.76,-1.0
2022-11-24 10:13:12,63.8,-1.0
2022-11-24 10:13:15,63.76,-1.0
2022-11-24 10:13:18,63.76,-1.0
2022-11-24 10:13:21,63.76,-1.0
2022-11-24 10:13:24,63.76,-1.0
2022-11-24 10:13:27,63.76,-1.0
2022-11-24 10:13:30,63.76,-1.0
2022-11-24 10:13:33,63.76,-1.0
2022-11-24 10:13:36,63.76,-1.0
2022-11-24 10:13:39,63.76,-1.0
2022-11-24 10:13:42,63.76,-1.0
2022-11-24 10:13:45,63.76,-1.0
2022-11-24 10:13:48,63.76,-1.0
2022-11-24 10:13:51,63.76,-1.0
2022-11-24 10:13:54,63.8,-1.0
2022-11-24 10:13:57,63.8,-1.0
2022-11-24 10:14:00,63.8,-1.0
2022-11-24 10:14:03,63.8,-1.0
2022-11-24 10:14:06,63.8,-1.0
2022-11-24 10:14:09,63.8,-1.0
2022-11-24 10:14:12,63.8,-1.0
2022-11-24 10:14:15,63.8,-1.0
2022-11-24 10:14:18,63.8,-1.0
2022-11-24 10:14:21,63.8,-1.0
2022-11-24 10:14:24,63.8,-1.0
2022-11-24 10:14:27,63.8,-1.0
2022-11-24 10:14:30,63.8,-1.0
2022-11-24 10:14:33,63.8,-1.0
2022-11-24 10:14:36,63.8,-1.0
2022-11-24 10:14:39,63.8,-1.0
2022-11-24 10:14:42,63.8,-1.0
2022-11-24 10:14:45,63.8,-1.0
2022-11-24 10:14:48,63.8,-1.0
2022-11-24 10:14:51,63.8,-1.0
2022-11-24 10:14:54,63.8,-1.0
2022-11-24 10:14:57,63.81,-1.0
2022-11-24 10:15:00,63.82,-1.0
2022-11-24 10:15:03,63.84,-1.0
2022-11-24 10:15:06,63.84,-1.0
2022-11-24 10:15:09,63.84,-1.0
2022-11-24 10:15:12,63.84,-1.0
2022-11-24 10:15:15,63.85,-1.0
2022-11-24 10:15:18,63.89,-1.0
2022-11-24 10:15:21,63.89,-1.0
2022-11-24 10:15:24,63.89,-1.0
2022-11-24 10:15:27,63.9,-1.0
2022-11-24 10:15:30,63.89,-1.0
2022-11-24 10:15:33,63.89,-1.0
2022-11-24 10:15:36,63.89,-1.0
2022-11-24 10:15:39,63.87,-1.0
2022-11-24 10:15:42,63.87,-1.0
2022-11-24 10:15:45,63.89,-1.0
2022-11-24 10:15:48,63.89,-1.0
2022-11-24 10:15:51,63.89,-1.0
2022-11-24 10:15:54,63.9,-1.0
2022-11-24 10:15:57,63.89,-1.0
2022-11-24 10:16:00,63.9,-1.0
2022-11-24 10:16:03,63.9,-1.0
2022-11-24 10:16:06,63.9,-1.0
2022-11-24 10:16:09,63.9,-1.0
2022-11-24 10:16:12,63.9,-1.0
2022-11-24 10:16:15,63.9,-1.0
2022-11-24 10:16:18,63.9,-1.0
2022-11-24 10:16:21,63.97,-1.0
2022-11-24 10:16:24,63.97,-1.0
2022-11-24 10:16:27,63.97,-1.0
2022-11-24 10:16:30,63.97,-1.0
2022-11-24 10:16:33,63.97,-1.0
2022-11-24 10:16:36,63.97,-1.0
2022-11-24 10:16:39,63.97,-1.0
2022-11-24 10:16:42,63.98,-1.0
2022-11-24 10:16:45,63.98,-1.0
2022-11-24 10:16:48,63.98,-1.0
2022-11-24 10:16:51,63.98,-1.0
2022-11-24 10:16:54,63.98,-1.0
2022-11-24 10:16:57,63.98,-1.0
2022-11-24 10:17:00,63.98,-1.0
2022-11-24 10:17:03,63.98,-1.0
2022-11-24 10:17:06,63.98,-1.0
2022-11-24 10:17:09,63.98,-1.0
2022-11-24 10:17:12,63.98,-1.0
2022-11-24 10:17:15,63.98,-1.0
2022-11-24 10:17:18,63.91,-1.0
2022-11-24 10:17:21,64.0,-1.0
2022-11-24 10:17:24,64.2,-1.0
2022-11-24 10:17:27,64.2,-1.0
2022-11-24 10:17:30,64.2,-1.0
2022-11-24 10:17:33,64.11,-1.0
2022-11-24 10:17:36,64.11,-1.0
2022-11-24 10:17:39,64.11,-1.0
2022-11-24 10:17:42,64.19,-1.0
2022-11-24 10:17:45,64.19,-1.0
2022-11-24 10:17:48,64.16,-1.0
2022-11-24 10:17:51,64.2,-1.0
2022-11-24 10:17:54,64.2,-1.0
2022-11-24 10:17:57,64.2,-1.0
2022-11-24 10:18:00,64.19,-1.0
2022-11-24 10:18:03,64.19,-1.0
2022-11-24 10:18:06,64.19,-1.0
2022-11-24 10:18:09,64.19,-1.0
2022-11-24 10:18:12,64.19,-1.0
2022-11-24 10:18:15,64.19,-1.0
2022-11-24 10:18:18,64.19,-1.0
2022-11-24 10:18:21,64.19,-1.0
2022-11-24 10:18:24,64.16,-1.0
2022-11-24 10:18:27,64.18,-1.0
2022-11-24 10:18:30,64.16,-1.0
2022-11-24 10:18:33,64.15,-1.0
2022-11-24 10:18:36,64.15,-1.0
2022-11-24 10:18:39,64.01,-1.0
2022-11-24 10:18:42,64.01,-1.0
2022-11-24 10:18:45,64.01,1.0
2022-11-24 10:18:48,64.01,1.0
2022-11-24 10:18:51,64.02,1.0
2022-11-24 10:18:54,64.02,1.0
2022-11-24 10:18:57,64.02,1.0
2022-11-24 10:19:00,64.02,1.0
2022-11-24 10:19:03,64.02,1.0
2022-11-24 10:19:06,64.02,1.0
2022-11-24 10:19:09,64.13,-1.0
2022-11-24 10:19:12,64.13,-1.0
2022-11-24 10:19:15,64.13,-1.0
2022-11-24 10:19:18,64.13,-1.0
2022-11-24 10:19:21,64.13,-1.0
2022-11-24 10:19:24,64.13,-1.0
2022-11-24 10:19:27,63.99,-1.0
2022-11-24 10:19:30,64.0,1.0
2022-11-24 10:19:33,64.0,1.0
2022-11-24 10:19:36,64.0,1.0
2022-11-24 10:19:39,64.0,1.0
2022-11-24 10:19:42,64.0,1.0
2022-11-24 10:19:45,64.0,1.0
2022-11-24 10:19:48,64.0,1.0
2022-11-24 10:19:51,64.0,1.0
2022-11-24 10:19:54,64.0,1.0
2022-11-24 10:19:57,64.0,1.0
2022-11-24 10:20:00,64.0,1.0
2022-11-24 10:20:03,64.02,1.0
2022-11-24 10:20:06,64.02,1.0
2022-11-24 10:20:09,64.02,1.0
2022-11-24 10:20:12,64.02,1.0
2022-11-24 10:20:15,64.02,1.0
2022-11-24 10:20:18,64.0,1.0
2022-11-24 10:20:21,63.97,-1.0
2022-11-24 10:20:24,63.94,-1.0
2022-11-24 10:20:27,63.93,-1.0
2022-11-24 10:20:30,63.93,-1.0
2022-11-24 10:20:33,63.93,-1.0
2022-11-24 10:20:36,63.93,-1.0
2022-11-24 10:20:39,63.93,-1.0
2022-11-24 10:20:42,63.93,-1.0
2022-11-24 10:20:45,63.93,-1.0
2022-11-24 10:20:48,63.93,-1.0
2022-11-24 10:20:51,63.93,-1.0
2022-11-24 10:20:54,63.93,-1.0
2022-11-24 10:20:57,63.93,-1.0
2022-11-24 10:21:00,63.93,-1.0
2022-11-24 10:21:03,63.93,-1.0
2022-11-24 10:21:06,63.93,-1.0
2022-11-24 10:21:09,63.93,-1.0
2022-11-24 10:21:12,63.93,-1.0
2022-11-24 10:21:15,63.93,-1.0
2022-11-24 10:21:18,63.93,-1.0
2022-11-24 10:21:21,63.93,-1.0
2022-11-24 10:21:24,63.93,-1.0
2022-11-24 10:21:27,63.93,-1.0
2022-11-24 10:21:30,63.93,-1.0
2022-11-24 10:21:33,63.93,-1.0
2022-11-24 10:21:36,63.93,-1.0
2022-11-24 10:21:39,63.93,-1.0
2022-11-24 10:21:42,63.93,-1.0
2022-11-24 10:21:45,63.93,-1.0
2022-11-24 10:21:48,63.88,-1.0
2022-11-24 10:21:51,63.89,-1.0
2022-11-24 10:21:54,63.9,-1.0
2022-11-24 10:21:57,63.9,-1.0
2022-11-24 10:22:00,63.9,-1.0
2022-11-24 10:22:03,63.9,-1.0
2022-11-24 10:22:06,63.9,-1.0
2022-11-24 10:22:09,63.9,-1.0
2022-11-24 10:22:12,63.9,-1.0
2022-11-24 10:22:15,63.88,-1.0
2022-11-24 10:22:18,63.88,-1.0
2022-11-24 10:22:21,63.84,-1.0
2022-11-24 10:22:24,63.86,-1.0
2022-11-24 10:22:27,63.86,-1.0
2022-11-24 10:22:30,63.86,-1.0
2022-11-24 10:22:33,63.86,-1.0
2022-11-24 10:22:36,63.86,-1.0
2022-11-24 10:22:39,63.83,-1.0
2022-11-24 10:22:42,63.83,-1.0
2022-11-24 10:22:45,63.83,-1.0
2022-11-24 10:22:48,63.83,-1.0
2022-11-24 10:22:51,63.83,-1.0
2022-11-24 10:22:54,63.83,-1.0
2022-11-24 10:22:57,63.83,-1.0
2022-11-24 10:23:00,63.82,-1.0
2022-11-24 10:23:03,63.82,-1.0
2022-11-24 10:23:06,63.82,-1.0
2022-11-24 10:23:09,63.82,-1.0
2022-11-24 10:23:12,63.77,-1.0
2022-11-24 10:23:15,63.77,-1.0
2022-11-24 10:23:18,63.77,-1.0
2022-11-24 10:23:21,63.77,-1.0
2022-11-24 10:23:24,63.76,-1.0
2022-11-24 10:23:27,63.76,-1.0
2022-11-24 10:23:30,63.76,-1.0
2022-11-24 10:23:33,63.76,-1.0
2022-11-24 10:23:36,63.76,-1.0
2022-11-24 10:23:39,63.76,-1.0
2022-11-24 10:23:42,63.76,-1.0
2022-11-24 10:23:45,63.76,-1.0
2022-11-24 10:23:48,63.76,-1.0
2022-11-24 10:23:51,63.75,-1.0
2022-11-24 10:23:54,63.76,-1.0
2022-11-24 10:23:57,63.77,-1.0
2022-11-24 10:24:00,63.77,-1.0
2022-11-24 10:24:03,63.77,-1.0
2022-11-24 10:24:06,63.77,-1.0
2022-11-24 10:24:09,63.77,-1.0
